date	close
5:20	2.14
5:40	1.79
6:00	2.73
6:10	2.74
6:20	4.27
6:30	3.72
6:40	3.48
6:50	2.09
7:00	2.89
7:10	5.24
7:20	4.22
7:30	3.04
7:40	2.96
7:50	3.31
8:00	7.24
8:10	3.11
8:20	3.42
8:30	4.33
8:40	2.33
8:50	1.47
9:00	4.31
9:20	4.14
9:30	5.61
9:40	2.44
9:50	4.25
10:00	2.43
10:20	3.15
10:30	1.69
10:40	2.87
11:00	4.31
11:10	2.77
11:20	5.78
11:30	5.08
11:40	4.59
12:00	3.01
12:10	7.00
12:20	7.12
12:40	7.36
12:50	3.53
13:00	0.78
13:10	4.31
13:20	2.69
13:30	2.44
13:40	5.21
13:50	6.32
14:00	4.93
14:10	4.38
14:20	5.85
14:30	2.86
14:40	11.49
14:50	5.18
15:00	1.44
15:10	3.57
15:20	4.95
15:30	3.29
15:40	3.09
15:50	4.23
16:00	1.00
16:10	3.71
16:20	4.31
16:30	5.42
16:40	4.89
16:50	6.72
17:00	4.86
17:10	4.94
17:20	4.57
17:30	4.30
17:40	3.47
17:50	4.66
18:00	3.89
18:10	2.83
18:20	8.21
18:30	3.78
18:40	4.08
19:00	3.00
19:10	3.77
19:20	2.11
19:30	3.68
19:40	2.89
19:50	3.15
20:00	2.34
20:20	3.31
20:40	2.28
21:00	4.06
21:10	3.89
21:20	10.78
21:30	2.70
21:40	2.44
21:50	2.48
22:00	2.92
22:20	4.10
22:40	4.49
23:00	2.33
23:20	3.86
23:40	3.80
