date	close	actual
5:00	249	240
5:10	249	278
5:20	247	375
5:30	245	409
5:40	169	167
5:50	156	163
6:00	93	89
6:10	59	70
6:20	42	43
6:30	49	54
6:40	58	72
6:50	32	36
7:00	24	30
7:10	27	47
7:20	23	31
7:30	20	37
7:40	21	38
7:50	18	35
8:00	19	3405
8:10	22	2985
8:20	26	39
8:30	44	91
8:40	24	36
8:50	32	1643
9:00	30	3462
9:10	31	41
9:20	36	54
9:30	57	68
9:40	66	96
9:50	48	74
10:00	70	76
10:10	78	104
10:20	111	136
10:30	128	129
10:40	129	123
10:50	129	109
11:00	121	142
11:10	129	158
11:20	129	154
11:30	121	113
11:40	117	116
11:50	113	112
12:00	118	135
12:10	124	141
12:20	128	144
12:30	129	132
12:40	125	124
12:50	121	106
13:00	121	140
13:10	125	135
13:20	125	132
13:30	120	131
13:40	113	502
13:50	117	121
14:00	120	445
14:10	104	109
14:20	68	78
14:30	65	73
14:40	74	84
14:50	97	125
15:00	74	99
15:10	47	56
15:20	40	53
15:30	45	58
15:40	46	59
15:50	45	59
16:00	26	37
16:10	15	22
16:20	13	24
16:30	15	19
16:40	15	23
16:50	17	22
17:00	17	25
17:10	16	26
17:20	14	40
17:30	15	25
17:40	14	18
17:50	14	17
18:00	13	24
18:10	13	20
18:20	14	19
18:30	15	19
18:40	12	17
18:50	11	18
19:00	10	19
19:10	17	26
19:20	22	26
19:30	26	27
19:40	41	55
19:50	58	100
20:00	60	149
20:10	98	125
20:20	165	170
20:30	147	190
20:40	122	148
20:50	78	70
21:00	88	89
21:10	104	122
21:20	113	110
21:30	200	201
21:40	255	270
21:50	216	248
22:00	200	241
22:10	222	263
22:20	229	255
22:30	207	216
22:40	200	221
22:50	200	189
23:00	200	181
23:10	189	204
23:20	225	221
23:30	288	317
23:40	289	355
23:50	168	196
