date	close	actual
4:30	394	440
4:40	467	466
4:50	575	467
5:00	613	541
5:10	613	549
5:20	630	666
5:30	118	136
5:40	137	139
5:50	137	170
6:00	140	172
6:10	84	102
6:20	109	107
6:30	96	98
6:40	187	193
6:50	276	364
7:00	273	327
7:10	230	189
7:20	241	341
7:30	211	275
7:40	166	94
7:50	200	311
8:00	181	338
8:10	179	183
8:20	189	249
8:30	231	203
8:40	218	189
8:50	287	294
9:00	263	268
9:10	373	372
9:20	397	448
9:30	519	566
9:40	841	392
9:50	484	444
10:00	478	445
10:10	465	433
10:20	453	481
10:30	457	441
10:40	455	436
10:50	451	453
11:00	452	446
11:10	450	471
11:20	450	549
11:30	450	498
11:40	450	553
11:50	450	412
12:00	450	500
12:10	450	482
12:20	388	543
12:30	359	339
12:40	265	192
12:50	276	240
13:00	291	486
13:10	299	320
13:20	318	335
13:30	318	346
13:40	288	286
13:50	222	224
14:00	283	300
14:10	238	282
14:20	241	252
14:30	264	383
14:40	251	386
14:50	215	162
15:00	228	251
15:10	252	299
15:20	216	179
15:30	263	312
15:40	251	328
15:50	231	293
16:00	245	332
16:10	217	217
16:20	214	177
16:30	212	230
16:40	215	228
16:50	264	360
17:00	254	273
17:10	231	228
17:20	203	293
17:30	341	355
17:40	289	290
17:50	354	497
18:00	397	419
18:10	422	443
18:20	606	625
18:30	786	752
18:40	787	736
18:50	785	738
19:00	1141	1526
19:10	1109	1372
19:20	1114	1322
19:30	1103	1264
19:40	772	615
19:50	714	594
20:00	673	565
20:10	637	638
20:20	781	784
20:30	762	772
20:40	754	762
20:50	698	730
21:00	800	831
21:10	800	812
21:20	800	794
21:30	800	557
21:40	800	815
21:50	800	858
22:00	800	849
22:10	800	955
22:20	782	738
22:30	725	698
22:40	630	636
22:50	800	586
23:00	800	773
23:10	800	779
23:20	800	770
23:30	800	827
23:40	1003	962
23:50	1006	1077
