date	close
4:50	2.30
5:20	2.10
5:40	2.67
6:00	2.85
6:10	2.82
6:20	2.91
6:30	4.55
6:40	3.33
6:50	5.45
7:00	4.80
7:10	3.40
7:20	2.96
7:30	4.97
7:40	4.22
7:50	7.00
8:00	2.73
8:10	6.78
8:20	4.75
8:30	4.15
8:40	8.10
8:50	7.02
9:10	4.14
9:20	7.18
9:40	8.26
9:50	10.05
10:10	11.18
10:20	9.36
10:30	14.06
10:50	10.86
11:00	3.81
11:20	5.47
11:30	9.04
11:40	6.18
12:00	5.83
12:10	9.61
12:30	8.37
12:40	4.31
13:00	5.75
13:10	8.03
13:30	16.47
13:40	6.66
13:50	5.12
14:00	9.50
14:10	9.35
14:30	7.43
14:40	3.37
15:00	4.68
15:10	4.54
15:30	7.97
15:40	10.07
16:00	8.50
16:10	10.99
16:30	5.66
16:40	9.64
16:50	4.65
17:00	7.11
17:10	6.51
17:20	7.12
17:30	7.69
17:40	7.12
17:50	7.91
18:00	7.24
18:10	7.01
18:20	6.87
18:30	5.05
18:40	3.86
18:50	4.12
19:10	5.60
19:30	6.49
19:40	5.68
20:00	7.59
20:20	6.42
20:30	4.82
20:50	7.48
21:10	7.12
21:20	10.62
21:40	5.71
22:00	7.39
22:20	5.75
22:30	12.09
22:50	5.58
23:10	6.64
23:30	9.26
23:50	8.41
