date	close	actual
4:50	259	300
5:00	257	325
5:10	223	312
5:20	195	197
5:30	147	150
5:40	106	117
5:50	123	134
6:00	61	101
6:10	43	55
6:20	29	41
6:30	32	38
6:40	32	40
6:50	33	55
7:00	42	95
7:10	28	52
7:20	26	39
7:30	20	31
7:40	21	34
7:50	22	33
8:00	21	35
8:10	23	38
8:20	19	33
8:30	20	35
8:40	20	33
8:50	23	42
9:00	31	39
9:10	50	59
9:20	76	90
9:30	94	105
9:40	85	100
9:50	78	116
10:00	80	108
10:10	78	100
10:20	79	121
10:30	76	87
10:40	71	81
10:50	81	110
11:00	73	104
11:10	67	90
11:20	67	96
11:30	62	105
11:40	67	95
11:50	70	107
12:00	69	80
12:10	79	92
12:20	98	89
12:30	106	92
12:40	100	99
12:50	90	123
13:00	83	99
13:10	77	114
13:20	77	93
13:30	71	105
13:40	62	80
13:50	60	99
14:00	58	104
14:10	40	71
14:20	36	75
14:30	42	83
14:40	43	99
14:50	42	74
15:00	55	167
15:10	49	163
15:20	56	99
15:30	47	81
15:40	42	67
15:50	36	49
16:00	36	43
16:10	35	43
16:20	34	48
16:30	33	56
16:40	32	70
16:50	38	71
17:00	33	65
17:10	35	52
17:20	34	56
17:30	32	44
17:40	32	45
17:50	33	42
18:00	32	42
18:10	39	51
18:20	36	45
18:30	26	53
18:40	27	41
18:50	33	49
19:00	47	42
19:10	65	74
19:20	93	126
19:30	109	119
19:40	93	103
19:50	104	133
20:00	112	123
20:10	129	145
20:20	126	192
20:30	119	152
20:40	113	144
20:50	116	150
21:00	116	134
21:10	134	152
21:20	138	158
21:30	149	181
21:40	131	133
21:50	141	162
22:00	147	174
22:10	158	172
22:20	156	182
22:30	148	203
22:40	151	168
22:50	157	221
23:00	175	220
23:10	188	173
23:20	200	243
23:30	200	208
23:40	193	235
23:50	189	239
