date	close	actual
3:20	761	584
3:30	761	639
3:50	841	884
4:00	841	894
4:10	841	1014
4:40	446	379
4:50	496	398
5:00	162	65
5:10	162	158
5:20	175	222
5:30	213	229
5:40	228	272
5:50	270	236
6:00	124	106
6:10	54	61
6:20	25	43
6:30	25	42
6:40	29	56
6:50	28	58
7:00	36	52
7:10	32	49
7:20	29	46
7:30	27	46
7:40	27	50
7:50	30	55
8:00	28	48
8:10	29	46
8:20	31	52
8:30	28	53
8:40	26	45
8:50	25	555
9:00	30	428
9:10	35	50
9:20	47	59
9:30	52	65
9:40	54	77
9:50	56	73
10:00	59	92
10:10	65	100
10:20	69	99
10:30	71	96
10:40	66	94
10:50	67	89
11:00	74	95
11:10	76	98
11:20	82	128
11:30	86	139
11:40	75	119
11:50	71	102
12:00	62	87
12:10	54	84
12:20	52	83
12:30	51	295
12:40	52	242
12:50	54	62
13:00	57	63
13:10	50	68
13:20	50	74
13:30	48	67
13:40	48	66
13:50	77	128
14:00	89	132
14:10	86	139
14:20	68	112
14:30	68	101
14:40	54	88
14:50	47	69
15:00	43	61
15:10	37	61
15:20	40	67
15:30	45	70
15:40	51	87
15:50	58	98
16:00	61	117
16:10	49	118
16:20	49	86
16:30	47	75
16:40	46	80
16:50	47	76
17:00	48	82
17:10	47	71
17:20	44	76
17:30	47	68
17:40	51	68
17:50	45	61
18:00	39	55
18:10	39	45
18:20	39	49
18:30	39	60
18:40	42	65
18:50	70	93
19:00	84	89
19:10	91	92
19:20	79	78
19:30	75	106
19:40	81	80
19:50	78	100
20:00	80	142
20:10	93	154
20:20	114	142
20:30	119	131
20:40	122	128
20:50	114	120
21:00	152	162
21:10	182	235
21:20	215	306
21:30	227	305
21:40	210	228
21:50	200	193
22:00	200	193
22:10	200	187
22:20	200	237
22:30	200	286
22:40	194	232
22:50	177	177
23:00	207	209
23:10	227	248
23:20	229	250
23:30	229	223
23:40	215	210
23:50	200	178
