date	close	actual
4:30	160	119
4:40	161	125
4:50	113	105
5:00	113	117
5:10	124	365
5:20	85	314
5:30	74	434
5:40	83	121
5:50	49	75
6:00	12	20
6:10	22	21
6:20	14	12
6:30	13	19
6:40	11	20
6:50	10	14
7:00	9	12
7:10	14	22
7:20	11	20
7:30	10	20
7:40	11	15
7:50	11	19
8:00	14	21
8:10	11	20
8:20	11	22
8:30	11	20
8:40	10	11
8:50	17	29
9:00	49	44
9:10	73	106
9:20	69	97
9:30	69	84
9:40	70	71
9:50	62	58
10:00	65	61
10:10	72	79
10:20	72	103
10:30	76	83
10:40	91	117
10:50	80	89
11:00	80	116
11:10	91	83
11:20	91	85
11:30	105	104
11:40	113	150
11:50	113	207
12:00	104	189
12:10	97	165
12:20	96	135
12:30	116	199
12:40	109	210
12:50	105	196
13:00	109	128
13:10	99	83
13:20	92	196
13:30	92	210
13:40	92	152
13:50	85	227
14:00	76	141
14:10	64	43
14:20	57	85
14:30	56	115
14:40	57	191
14:50	50	127
15:00	24	35
15:10	11	14
15:20	11	35
15:30	13	42
15:40	13	51
15:50	15	21
16:00	11	32
16:10	12	56
16:20	13	571
16:30	14	25
16:40	14	34
16:50	15	33
17:00	18	25
17:10	13	19
17:20	12	20
17:30	12	55
17:40	14	45
17:50	12	17
18:00	12	36
18:10	13	22
18:20	12	22
18:30	12	32
18:40	16	33
18:50	26	50
19:00	67	68
19:10	53	71
19:20	57	75
19:30	59	89
19:40	76	101
19:50	50	55
20:00	50	78
20:10	209	218
20:20	89	104
20:30	88	131
20:40	116	210
20:50	129	116
21:00	145	122
21:10	137	143
21:20	144	258
21:30	139	121
21:40	119	88
21:50	113	97
22:00	113	105
22:10	145	132
22:20	94	128
22:30	99	279
22:40	145	380
22:50	94	41
23:00	107	65
23:10	162	152
23:20	94	172
23:30	119	146
23:40	188	155
23:50	450	567
