date	close	actual
4:50	39	47
5:00	28	48
5:10	30	52
5:20	31	38
5:30	27	32
5:40	28	35
5:50	32	50
6:00	28	54
6:10	28	52
6:20	26	62
6:30	25	44
6:40	25	30
6:50	26	25
7:00	42	33
7:10	41	36
7:20	37	45
7:30	29	35
7:40	28	38
7:50	45	41
8:00	40	56
8:10	26	51
8:20	31	52
8:30	37	62
8:40	45	70
8:50	48	81
9:00	61	90
9:10	85	115
9:20	106	142
9:30	117	141
9:40	128	168
9:50	120	161
10:00	96	135
10:10	104	147
10:20	126	150
10:30	107	121
10:40	90	113
10:50	96	119
11:00	80	85
11:10	86	73
11:20	93	141
11:30	93	141
11:40	85	127
11:50	68	146
12:00	85	89
12:10	71	78
12:20	106	166
12:30	105	189
12:40	103	188
12:50	79	170
13:00	88	103
13:10	77	107
13:20	101	122
13:30	94	127
13:40	93	134
13:50	103	166
14:00	102	151
14:10	81	96
14:20	57	62
14:30	53	52
14:40	54	63
14:50	56	108
15:00	57	111
15:10	50	137
15:20	51	104
15:30	39	103
15:40	46	114
15:50	50	116
16:00	43	89
16:10	56	94
16:20	60	142
16:30	60	188
16:40	60	153
16:50	47	96
17:00	67	111
17:10	65	82
17:20	53	104
17:30	48	176
17:40	46	193
17:50	44	139
18:00	51	122
18:10	57	136
18:20	62	115
18:30	70	150
18:40	67	134
18:50	51	91
19:00	62	91
19:10	59	74
19:20	61	85
19:30	59	70
19:40	57	98
19:50	64	84
20:00	66	79
20:10	62	73
20:20	55	63
20:30	63	70
20:40	60	93
20:50	55	75
21:00	63	82
21:10	62	79
21:20	69	92
21:30	79	90
21:40	62	66
21:50	56	71
22:00	57	90
22:10	54	91
22:20	66	82
22:30	64	66
22:40	70	71
22:50	77	113
23:00	95	157
23:10	123	152
23:20	127	119
23:30	127	76
23:40	112	111
23:50	108	123
