date	close
5:20	2.25
5:40	4.12
6:00	5.36
6:10	4.62
6:20	4.45
6:30	5.39
6:40	4.37
6:50	4.27
7:00	3.57
7:10	4.68
7:20	4.24
7:30	4.72
7:40	5.46
7:50	7.60
8:00	5.00
8:10	3.72
8:20	5.37
8:30	5.76
8:40	5.71
8:50	3.99
9:00	4.29
9:20	4.41
9:30	3.32
9:50	5.15
10:00	4.71
10:20	4.21
10:30	4.85
10:40	4.00
11:00	4.98
11:10	3.42
11:30	4.62
11:40	5.62
11:50	6.92
12:10	7.30
12:20	5.73
12:40	5.01
12:50	5.14
13:10	4.44
13:20	8.56
13:40	4.96
13:50	5.85
14:00	4.73
14:10	4.38
14:20	6.14
14:30	4.22
14:40	4.88
14:50	6.51
15:10	6.12
15:20	5.81
15:30	5.44
15:40	6.52
15:50	5.87
16:10	5.08
16:20	6.43
16:30	6.70
16:40	7.80
16:50	4.75
17:00	4.83
17:10	4.77
17:20	7.06
17:30	4.27
17:40	4.65
17:50	4.58
18:00	5.44
18:10	5.12
18:20	3.38
18:30	2.99
18:40	4.30
19:00	4.24
19:10	4.27
19:30	4.87
19:50	3.97
20:00	4.03
20:20	5.99
20:40	4.78
21:00	4.37
21:10	7.12
21:30	4.42
21:50	3.68
22:00	3.15
22:20	5.17
22:40	3.66
23:00	6.01
23:20	6.18
23:40	2.85
