date	close	actual
4:50	145	112
5:00	164	132
5:10	69	89
5:20	56	46
5:30	38	44
5:40	22	31
5:50	30	44
6:00	53	66
6:10	34	79
6:20	44	70
6:30	25	29
6:40	21	21
6:50	32	29
7:00	50	51
7:10	44	55
7:20	42	42
7:30	37	38
7:40	35	38
7:50	27	42
8:00	40	63
8:10	44	63
8:20	33	45
8:30	33	36
8:40	33	45
8:50	38	57
9:00	36	49
9:10	36	47
9:20	48	67
9:30	38	74
9:40	47	62
9:50	61	76
10:00	71	86
10:10	74	82
10:20	90	99
10:30	84	103
10:40	81	96
10:50	78	86
11:00	72	80
11:10	72	67
11:20	74	108
11:30	81	93
11:40	82	80
11:50	89	93
12:00	92	85
12:10	90	115
12:20	92	109
12:30	90	111
12:40	84	99
12:50	84	106
13:00	84	127
13:10	85	92
13:20	83	98
13:30	84	116
13:40	86	116
13:50	89	119
14:00	85	101
14:10	62	57
14:20	27	60
14:30	38	72
14:40	28	38
14:50	76	86
15:00	65	70
15:10	71	115
15:20	59	93
15:30	52	44
15:40	50	51
15:50	52	80
16:00	54	82
16:10	69	88
16:20	62	63
16:30	51	66
16:40	50	61
16:50	45	47
17:00	49	67
17:10	54	80
17:20	52	67
17:30	48	48
17:40	49	53
17:50	44	67
18:00	32	37
18:10	32	37
18:20	36	50
18:30	39	56
18:40	41	43
18:50	48	77
19:00	46	77
19:10	33	81
19:20	34	58
19:30	51	55
19:40	64	72
19:50	75	85
20:00	30	72
20:10	31	41
20:20	86	108
20:30	144	107
20:40	137	86
20:50	156	225
21:00	132	229
21:10	46	60
21:20	224	196
21:30	276	278
21:40	90	178
21:50	202	212
22:00	239	241
22:10	54	36
22:20	227	203
22:30	261	267
22:40	25	49
22:50	162	173
23:00	166	141
23:10	54	59
23:20	244	285
23:30	109	103
23:40	79	79
23:50	255	257
