date	close	actual
5:10	242	254
5:20	252	298
5:30	224	254
5:40	176	180
5:50	146	161
6:00	154	183
6:10	135	155
6:20	71	94
6:30	54	62
6:40	78	82
6:50	145	92
7:00	287	151
7:10	273	368
7:20	103	188
7:30	360	489
7:40	166	258
7:50	268	378
8:00	154	225
8:10	228	224
8:20	148	209
8:30	183	188
8:40	149	170
8:50	227	320
9:00	281	222
9:10	298	292
9:20	392	454
9:30	446	606
9:40	528	623
9:50	548	647
10:00	502	498
10:10	462	355
10:20	462	340
10:30	481	433
10:40	456	527
10:50	450	560
11:00	450	647
11:10	450	2244
11:20	450	475
11:30	472	399
11:40	518	1816
11:50	517	499
12:00	496	3471
12:10	452	2779
12:20	453	646
12:30	369	1448
12:40	212	1664
12:50	248	424
13:00	245	293
13:10	278	381
13:20	287	401
13:30	231	179
13:40	232	212
13:50	231	290
14:00	249	357
14:10	219	331
14:20	230	328
14:30	243	367
14:40	266	398
14:50	261	366
15:00	267	309
15:10	243	296
15:20	206	291
15:30	232	365
15:40	270	314
15:50	256	288
16:00	225	266
16:10	248	324
16:20	191	196
16:30	201	202
16:40	225	312
16:50	227	302
17:00	300	338
17:10	277	318
17:20	273	345
17:30	367	585
17:40	487	603
17:50	169	188
18:00	422	411
18:10	212	258
18:20	558	457
18:30	271	313
18:40	355	444
18:50	574	736
19:00	229	268
19:10	346	474
19:20	932	709
19:30	576	528
19:40	499	558
19:50	466	512
20:00	498	501
20:10	428	463
20:20	390	221
20:30	200	300
20:40	419	513
20:50	761	732
21:00	722	800
21:10	334	403
21:20	800	812
21:30	800	800
21:40	626	710
21:50	800	968
22:00	800	1062
22:10	800	936
22:20	800	849
22:30	800	613
22:40	800	526
22:50	781	606
23:00	673	585
23:10	800	578
23:20	800	894
23:30	762	823
23:40	761	782
23:50	800	925
