date	close	actual
5:10	83	125
5:20	82	115
5:30	80	103
5:40	77	77
5:50	101	69
6:00	95	65
6:10	96	110
6:20	101	133
6:30	86	119
6:40	72	109
6:50	75	93
7:00	83	97
7:10	86	97
7:20	87	102
7:30	82	93
7:40	70	114
7:50	61	79
8:00	52	74
8:10	44	75
8:20	40	66
8:30	45	64
8:40	63	51
8:50	35	53
9:00	29	40
9:10	23	43
9:20	11	41
9:30	11	3653
9:40	32	2781
9:50	27	40
10:00	24	28
10:10	25	40
10:20	29	55
10:30	45	76
10:40	43	65
10:50	50	62
11:00	52	65
11:10	53	67
11:20	57	68
11:30	66	653
11:40	75	1048
11:50	87	3472
12:00	89	2388
12:10	86	2411
12:20	89	2016
12:30	89	922
12:40	97	806
12:50	96	130
13:00	81	95
13:10	83	80
13:20	80	83
13:30	73	386
13:40	79	95
13:50	76	319
14:00	78	112
14:10	60	95
14:20	45	67
14:30	44	59
14:40	45	73
14:50	49	52
15:00	52	55
15:10	46	62
15:20	45	81
15:30	39	85
15:40	41	62
15:50	40	55
16:00	45	54
16:10	42	54
16:20	49	73
16:30	48	77
16:40	55	89
16:50	58	84
17:00	63	88
17:10	64	98
17:20	67	110
17:30	59	113
17:40	55	160
17:50	61	92
18:00	59	89
18:10	51	104
18:20	51	96
18:30	31	88
18:40	22	70
18:50	30	61
19:00	18	39
19:10	14	52
19:20	13	55
19:30	20	40
19:40	23	49
19:50	27	49
20:00	19	43
20:10	15	52
20:20	26	52
20:30	41	91
20:40	36	52
20:50	39	60
21:00	51	90
21:10	43	73
21:20	45	73
21:30	74	85
21:40	79	91
21:50	92	136
22:00	89	84
22:10	88	95
22:20	74	99
22:30	66	116
22:40	80	81
22:50	109	110
23:00	110	107
23:10	98	113
23:20	86	112
23:30	49	71
23:40	48	49
23:50	80	108
